assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
115064537,2858,Necromys lactens,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Necromys,lactens,,,,"(Thomas, 1918)",Least Concern,,3.1,Decreasing,Global
115065498,3611,Calomys callosus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Calomys,callosus,,,,"(Rengger, 1830)",Least Concern,,3.1,Stable,Global
115065639,3612,Calomys hummelincki,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Calomys,hummelincki,,,,"(Husson, 1960)",Least Concern,,3.1,Decreasing,Global
115065791,3613,Calomys laucha,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Calomys,laucha,,,,"(Fischer, 1814)",Least Concern,,3.1,Unknown,Global
115065925,3614,Calomys lepidus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Calomys,lepidus,,,,"(Thomas, 1884)",Least Concern,,3.1,Stable,Global
115066046,3615,Calomys musculinus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Calomys,musculinus,,,,"(Thomas, 1913)",Least Concern,,3.1,Stable,Global
115066163,3616,Calomys sorellus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Calomys,sorellus,,,,"(Thomas, 1900)",Least Concern,,3.1,Stable,Global
115066286,3617,Calomys tener,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Calomys,tener,,,,"(Winge, 1887)",Least Concern,,3.1,Increasing,Global
115070697,4803,Abrothrix andinus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Abrothrix,andinus,,,,"(Philippi, 1858)",Least Concern,,3.1,Unknown,Global
115079917,5798,Ctenomys boliviensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,boliviensis,,,,"Waterhouse, 1848",Least Concern,,3.1,Stable,Global
115080157,5829,Ctenomys torquatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,torquatus,,,,"Lichtenstein, 1830",Least Concern,,3.1,Unknown,Global
115081166,6329,Delomys dorsalis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Delomys,dorsalis,,,,"(Hensel, 1873)",Least Concern,,3.1,Decreasing,Global
115085328,7579,Eligmodontia puerulus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Eligmodontia,puerulus,,,,"(Philippi, 1896)",Least Concern,,3.1,Stable,Global
115087028,7922,Eptesicus diminutus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,diminutus,,,,"Osgood, 1915",Least Concern,,3.1,Unknown,Global
115095587,10005,Heteromys australis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,HETEROMYIDAE,Heteromys,australis,,,,"Thomas, 1901",Least Concern,,3.1,Stable,Global
115095907,10217,Holochilus brasiliensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Holochilus,brasiliensis,,,,"(Desmarest, 1819)",Least Concern,,3.1,Stable,Global
115096149,10219,Lundomys molitor,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Lundomys,molitor,,,,"(Winge, 1887)",Least Concern,,3.1,Decreasing,Global
115096276,10220,Holochilus sciureus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Holochilus,sciureus,,,,"Wagner, 1842",Least Concern,,3.1,Stable,Global
115106154,12815,Marmosa xerophila,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Marmosa,xerophila,,,,"Handley &amp; Gordon, 1979",Vulnerable,A2c,3.1,Decreasing,Global
115106311,12823,Marmosops invictus,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Marmosops,invictus,,,,"Goldman, 1912",Least Concern,,3.1,Stable,Global
115108519,13046,Melanomys caliginosus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Melanomys,caliginosus,,,,"(Tomes, 1860)",Least Concern,,3.1,Stable,Global
115111785,13407,Microryzomys altissimus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microryzomys,altissimus,,,,"(Osgood, 1933)",Least Concern,,3.1,Unknown,Global
115111911,13408,Microryzomys minutus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microryzomys,minutus,,,,"(Tomes, 1860)",Least Concern,,3.1,Unknown,Global
115121699,14174,Myotis levis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,levis,,,,"(I. Geoffroy, 1824)",Least Concern,,3.1,Unknown,Global
115121951,14388,Neacomys spinosus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neacomys,spinosus,,,,"(Thomas, 1882)",Least Concern,,3.1,Stable,Global
115122088,14473,Nectomys palmipes,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Nectomys,palmipes,,,,"J.A. Allen &amp; Chapman, 1893",Least Concern,,3.1,Unknown,Global
115122209,14474,Nectomys rattus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Nectomys,rattus,,,,"(Pelzen, 1883)",Least Concern,,3.1,Stable,Global
115122358,14475,Nectomys squamipes,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Nectomys,squamipes,,,,"(Brants, 1827)",Least Concern,,3.1,Unknown,Global
115124420,14854,Notiomys edwardsii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Notiomys,edwardsii,,,,"(Thomas, 1890)",Least Concern,,3.1,Stable,Global
115124926,15131,Oecomys bicolor,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oecomys,bicolor,,,,"(Tomes, 1860)",Least Concern,,3.1,Unknown,Global
115125080,15138,Oecomys rex,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oecomys,rex,,,,"Thomas, 1910",Least Concern,,3.1,Stable,Global
115125203,15139,Oecomys roberti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oecomys,roberti,,,,"(Thomas, 1904)",Least Concern,,3.1,Unknown,Global
115125341,15140,Oecomys rutilus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oecomys,rutilus,,,,"Anthony, 1921",Least Concern,,3.1,Unknown,Global
115125468,15141,Oecomys speciosus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oecomys,speciosus,,,,"(J.A. Allen &amp; Chapman, 1893)",Least Concern,,3.1,Stable,Global
115125580,15142,Oecomys superans,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oecomys,superans,,,,"Thomas, 1911",Least Concern,,3.1,Stable,Global
115126124,15241,Oligoryzomys andinus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oligoryzomys,andinus,,,,"(Osgood, 1914)",Least Concern,,3.1,Stable,Global
115126239,15243,Oligoryzomys chacoensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oligoryzomys,chacoensis,,,,"(Myers &amp; Carleton, 1981)",Least Concern,,3.1,Stable,Global
115126368,15245,Oligoryzomys destructor,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oligoryzomys,destructor,,,,"(Tschudi, 1844)",Least Concern,,3.1,Stable,Global
115126498,15246,Oligoryzomys eliurus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oligoryzomys,eliurus,,,,"(Wagner, 1845)",Least Concern,,3.1,Decreasing,Global
115126612,15247,Oligoryzomys flavescens,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oligoryzomys,flavescens,,,,"(Waterhouse, 1837)",Least Concern,,3.1,Stable,Global
115126740,15248,Oligoryzomys fulvescens,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oligoryzomys,fulvescens,,,,"(Saussure, 1860)",Least Concern,,3.1,Stable,Global
115127036,15252,Oligoryzomys microtis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oligoryzomys,microtis,,,,"(Allen, 1916)",Least Concern,,3.1,Stable,Global
115127781,15584,Nephelomys albigularis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Nephelomys,albigularis,,,,"(Tomes, 1860)",Least Concern,,3.1,Decreasing,Global
115127897,15585,Handleyomys alfaroi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Handleyomys,alfaroi,,,,"(J.A. Allen, 1891)",Least Concern,,3.1,Stable,Global
115128044,15592,Oryzomys couesi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oryzomys,couesi,,,,"(Alston, 1877)",Least Concern,,3.1,Unknown,Global
115128199,15605,Euryoryzomys macconnelli,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Euryoryzomys,macconnelli,,,,"(Thomas, 1910)",Least Concern,,3.1,Unknown,Global
115128347,15607,Euryoryzomys nitidus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Euryoryzomys,nitidus,,,,"(Thomas, 1884)",Least Concern,,3.1,Stable,Global
115128603,15614,Cerradomys subflavus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Cerradomys,subflavus,,,,"(Wagner, 1842)",Least Concern,,3.1,Decreasing,Global
115128724,15616,Aegialomys xanthaeolus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Aegialomys,xanthaeolus,,,,"(Thomas, 1894)",Least Concern,,3.1,Stable,Global
115128855,15617,Hylaeamys yunganus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Hylaeamys,yunganus,,,,"(Thomas, 1902)",Least Concern,,3.1,Stable,Global
115129406,15783,Oxymycterus angularis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oxymycterus,angularis,,,,"Thomas, 1909",Least Concern,,3.1,Unknown,Global
115129513,15784,Oxymycterus delator,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oxymycterus,delator,,,,"Thomas, 1903",Least Concern,,3.1,Stable,Global
115129629,15785,Oxymycterus hispidus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oxymycterus,hispidus,,,,"Pictet, 1843",Least Concern,,3.1,Stable,Global
115129730,15787,Brucepattersonius iheringi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Brucepattersonius,iheringi,,,,"(Thomas, 1896)",Least Concern,,3.1,Decreasing,Global
115129860,15789,Oxymycterus nasutus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oxymycterus,nasutus,,,,"(Waterhouse, 1837)",Least Concern,,3.1,Unknown,Global
115130098,15791,Oxymycterus roberti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oxymycterus,roberti,,,,"Thomas, 1901",Least Concern,,3.1,Unknown,Global
115130211,15792,Oxymycterus rufus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oxymycterus,rufus,,,,"(Fischer, 1814)",Least Concern,,3.1,Decreasing,Global
115140028,17220,Phyllotis amicus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phyllotis,amicus,,,,"(Thomas, 1900)",Least Concern,,3.1,Stable,Global
115140147,17221,Phyllotis andium,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phyllotis,andium,,,,"Thomas, 1912",Least Concern,,3.1,Stable,Global
115140273,17227,Phyllotis haggardi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phyllotis,haggardi,,,,"Thomas, 1908",Least Concern,,3.1,Stable,Global
115140397,17228,Phyllotis magister,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phyllotis,magister,,,,"Thomas, 1912",Least Concern,,3.1,Stable,Global
115140522,17231,Phyllotis wolffsohni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phyllotis,wolffsohni,,,,"Thomas, 1902",Least Concern,,3.1,Stable,Global
115141196,17566,Platyrrhinus aurarius,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Platyrrhinus,aurarius,,,,"(Handley &amp; Ferris, 1972)",Least Concern,,3.1,Stable,Global
115142344,18145,Priolepis robinsi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Priolepis,robinsi,,,,"Garzón-Ferreira &amp; Acero P., 1991",Least Concern,,3.1,Unknown,Global
115144867,18598,Pseudoryzomys simplex,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Pseudoryzomys,simplex,,,,"(Winge, 1887)",Least Concern,,3.1,Unknown,Global
115145223,18709,Pteronotus personatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MORMOOPIDAE,Pteronotus,personatus,,,,"(Wagner, 1843)",Least Concern,,3.1,Stable,Global
115151358,19411,Reithrodontomys mexicanus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,mexicanus,,,,"(Saussure, 1860)",Least Concern,,3.1,Stable,Global
115151910,19609,Rhipidomys latimanus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Rhipidomys,latimanus,,,,"(Tomes, 1860)",Least Concern,,3.1,Decreasing,Global
115152031,19610,Rhipidomys leucodactylus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Rhipidomys,leucodactylus,,,,"(Tschudi, 1844)",Least Concern,,3.1,Unknown,Global
115152171,19612,Rhipidomys mastacalis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Rhipidomys,mastacalis,,,,"(Lund, 1840)",Least Concern,,3.1,Unknown,Global
115152271,19618,Rhipidomys wetzeli,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Rhipidomys,wetzeli,,,,"Gardner, 1989",Least Concern,,3.1,Stable,Global
115154583,20010,Sciurus granatensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Sciurus,granatensis,,,,"Humboldt, 1811",Least Concern,,3.1,Stable,Global
115154863,20013,Sciurus igniventris,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Sciurus,igniventris,,,,"Wagner, 1842",Least Concern,,3.1,Unknown,Global
115155594,20022,Sciurus spadiceus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Sciurus,spadiceus,,,,"Olfers, 1818",Least Concern,,3.1,Unknown,Global
115155756,20023,Sciurus stramineus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Sciurus,stramineus,,,,"Eydoux &amp; Souleyet, 1841",Least Concern,,3.1,Unknown,Global
115156404,20036,Scolomys melanops,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Scolomys,melanops,,,,"Anthony, 1924",Least Concern,,3.1,Unknown,Global
115156520,20037,Scolomys ucayalensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Scolomys,ucayalensis,,,,"Pacheco, 1991",Least Concern,,3.1,Unknown,Global
115157557,20210,Sigmodon alstoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Sigmodon,alstoni,,,,"(Thomas, 1881)",Least Concern,,3.1,Unknown,Global
115158143,20221,Sigmodontomys alfari,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Sigmodontomys,alfari,,,,"J.A. Allen, 1897",Least Concern,,3.1,Stable,Global
115164165,21984,Lophostoma brasiliense,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Lophostoma,brasiliense,,,,"(Peters, 1866)",Least Concern,,3.1,Stable,Global
115167037,23078,Juliomys pictipes,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Juliomys,pictipes,,,,"(Osgood, 1933)",Least Concern,,3.1,Unknown,Global
115168269,29403,Hylaeamys megacephalus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Hylaeamys,megacephalus,,,,"(Fischer, 1814)",Least Concern,,3.1,Unknown,Global
115168400,29405,Euryoryzomys russatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Euryoryzomys,russatus,,,,"(Wagner, 1848)",Least Concern,,3.1,Stable,Global
115168520,29409,Ptychoglossus danieli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Ptychoglossus,danieli,,,,"Harris, 1994",Critically Endangered,B1ab(iii),3.1,Unknown,Global
115168659,29412,Ptychoglossus romaleos,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Ptychoglossus,romaleos,,,,"Harris, 1994",Data Deficient,,3.1,Unknown,Global
115168768,29413,Ptychoglossus vallensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Ptychoglossus,vallensis,,,,"Harris, 1994",Least Concern,,3.1,Stable,Global
115199078,42649,Neacomys tenuipes,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neacomys,tenuipes,,,,"Thomas, 1900",Least Concern,,3.1,Stable,Global
115203650,57014,Pristimantis festae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,festae,,,,"(Peracca, 1904)",Endangered,B1ab(iii),3.1,Decreasing,Global
115204513,135161,Sooretamys angouya,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Sooretamys,angouya,,,,"(Fischer, 1814)",Least Concern,,3.1,Unknown,Global
115204938,136197,Akodon montensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Akodon,montensis,,,,"Thomas, 1913",Least Concern,,3.1,Decreasing,Global
115206594,136358,Oecomys catherinae,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oecomys,catherinae,,,,"Thomas, 1909",Least Concern,,3.1,Decreasing,Global
115207482,136422,Rhipidomys macrurus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Rhipidomys,macrurus,,,,"(Gervais, 1855)",Least Concern,,3.1,Unknown,Global
115207583,136426,Sigmodon hirsutus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Sigmodon,hirsutus,,,,"(Burmeister, 1854)",Least Concern,,3.1,Increasing,Global
115208548,136481,Necromys lenguarum,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Necromys,lenguarum,,,,"(Thomas, 1898)",Least Concern,,3.1,Stable,Global
115209666,136529,Hylaeamys perenensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Hylaeamys,perenensis,,,,"(J.A. Allen, 1901)",Least Concern,,3.1,Stable,Global
115210389,136613,Oxymycterus quaestor,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oxymycterus,quaestor,,,,"Thomas, 1903",Least Concern,,3.1,Unknown,Global
115210627,136624,Oecomys auyantepui,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oecomys,auyantepui,,,,"Tate, 1939",Least Concern,,3.1,Unknown,Global
115210752,136629,Phyllotis limatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phyllotis,limatus,,,,"Thomas, 1912",Least Concern,,3.1,Stable,Global
115211375,136689,Calomys expulsus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Calomys,expulsus,,,,"(Lund, 1841)",Least Concern,,3.1,Increasing,Global
115212063,136728,Oligoryzomys fornesi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oligoryzomys,fornesi,,,,"(Massoia, 1973)",Least Concern,,3.1,Decreasing,Global
115212191,136756,Nectomys apicalis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Nectomys,apicalis,,,,"Peters, 1861",Least Concern,,3.1,Stable,Global
115214776,154624,Peprilus paru,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,STROMATEIDAE,Peprilus,paru,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
115216247,154640,Genidens genidens,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,ARIIDAE,Genidens,genidens,,,,"(Cuvier, 1829)",Least Concern,,3.1,Unknown,Global
115216694,154649,Lophius gastrophysus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LOPHIIDAE,Lophius,gastrophysus,,,,"Miranda Ribeiro, 1915",Least Concern,,3.1,Decreasing,Global
115219392,154665,Eustomias posti,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,STOMIIDAE,Eustomias,posti,,,,"Gibbs, Clarke &amp; Gomon, 1983",Least Concern,,3.1,Unknown,Global
115221084,154681,Oplegnathus insignis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPLEGNATHIDAE,Oplegnathus,insignis,,,,"(Kner, 1867)",Data Deficient,,3.1,Unknown,Global
115221279,154682,Pristipomoides freemani,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Pristipomoides,freemani,,,,"Anderson, 1966",Least Concern,,3.1,Unknown,Global
115221790,154684,Stegastes fuscus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Stegastes,fuscus,,,,"(Cuvier, 1830)",Least Concern,,3.1,Unknown,Global
115222222,154686,Dicrolene nigra,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Dicrolene,nigra,,,,"Garman, 1899",Least Concern,,3.1,Unknown,Global
115223819,154698,Lophodolos indicus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Lophodolos,indicus,,,,"Lloyd, 1909",Least Concern,,3.1,Unknown,Global
115226359,154714,Erotelis armiger,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ELEOTRIDAE,Erotelis,armiger,,,,"(Jordan &amp; Richardson, 1895)",Data Deficient,,3.1,Unknown,Global
115229803,154747,Maurolicus breviculus,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,STERNOPTYCHIDAE,Maurolicus,breviculus,,,,"Parin &amp; Kobyliansky, 1993",Least Concern,,3.1,Unknown,Global
115230240,154749,Petrotyx sanguineus,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Petrotyx,sanguineus,,,,"(Meek &amp; Hildebrand, 1928)",Least Concern,,3.1,Unknown,Global
115230622,154750,Sagamichthys abei,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,PLATYTROCTIDAE,Sagamichthys,abei,,,,"Parr, 1953",Least Concern,,3.1,Unknown,Global
115230876,154754,Mataeocephalus tenuicauda,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,MACROURIDAE,Mataeocephalus,tenuicauda,,,,"(Garman, 1899)",Least Concern,,3.1,Unknown,Global
115232259,154764,Opistognathus maxillosus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Opistognathus,maxillosus,,,,"Poey, 1860",Least Concern,,3.1,Unknown,Global
115234255,154777,Ophidion fulvum,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Ophidion,fulvum,,,,"(Hildebrand &amp; Barton, 1949)",Near Threatened,,3.1,Unknown,Global
115234890,154781,Coryphaenoides ariommus,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,MACROURIDAE,Coryphaenoides,ariommus,,,,"Gilbert &amp; Thompson, 1916",Least Concern,,3.1,Unknown,Global
115235917,154791,Halieutopsis tumifrons,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Halieutopsis,tumifrons,,,,"Garman, 1899",Data Deficient,,3.1,Unknown,Global
115236890,154799,Serranus tigrinus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Serranus,tigrinus,,,,"(Bloch, 1790)",Least Concern,,3.1,Unknown,Global
115237496,154804,Sciades couma,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,ARIIDAE,Sciades,couma,,,,"(Valenciennes, 1840)",Least Concern,,3.1,Unknown,Global
115237918,154806,Zalieutes mcgintyi,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Zalieutes,mcgintyi,,,,"(Fowler, 1952)",Least Concern,,3.1,Unknown,Global
115241089,154844,Platybelone argalus,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,BELONIDAE,Platybelone,argalus,,,,"(Lesueur, 1821)",Least Concern,,3.1,Stable,Global
115245398,154865,Monomitopus agassizii,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Monomitopus,agassizii,,,,"(Goode &amp; Bean, 1896)",Least Concern,,3.1,Unknown,Global
115246206,154869,Myctophum spinosum,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Myctophum,spinosum,,,,"(Steindachner, 1867)",Least Concern,,3.1,Unknown,Global
115247210,154873,Porichthys oculellus,ANIMALIA,CHORDATA,BATRACHOIDIFORMES,ACTINOPTERYGII,BATRACHOIDIDAE,Porichthys,oculellus,,,,"Walker &amp; Rosenblatt, 1988",Data Deficient,,3.1,Unknown,Global
115248322,154881,Porichthys oculofrenum,ANIMALIA,CHORDATA,BATRACHOIDIFORMES,ACTINOPTERYGII,BATRACHOIDIDAE,Porichthys,oculofrenum,,,,"Gilbert, 1968",Data Deficient,,3.1,Unknown,Global
115252684,154921,Liopropoma longilepis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Liopropoma,longilepis,,,,"Garman, 1899",Data Deficient,,3.1,Unknown,Global
115254515,154942,Notarius troschelii,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,ARIIDAE,Notarius,troschelii,,,,"(Gill, 1863)",Least Concern,,3.1,Unknown,Global
115256708,154964,Hoplunnis schmidti,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,NETTASTOMATIDAE,Hoplunnis,schmidti,,,,"Kaup, 1859",Least Concern,,3.1,Unknown,Global
115258001,154982,Daector dowi,ANIMALIA,CHORDATA,BATRACHOIDIFORMES,ACTINOPTERYGII,BATRACHOIDIDAE,Daector,dowi,,,,"(Jordan &amp; Gilbert, 1887)",Least Concern,,3.1,Unknown,Global
